Location,Country,Category,Season,Visitors,Rating,Revenue,Accommodation_Available
Loc_2789,France,Adventure,Low,125895,2.75,177367,1
Loc_2790,Japan,Beach,Mid,144002,3.96,156623,1
Loc_2791,India,Beach,Mid,142021,3.49,169476,1
Loc_2792,India,Adventure,Mid,136664,4.96,114587,0
Loc_2793,Japan,Adventure,High,147285,3.79,201671,1
Loc_2794,India,Nature,Mid,124460,2.72,110284,1
Loc_2795,USA,Cultural,High,133692,3.63,119275,0
Loc_2796,Italy,Historical,Low,127525,3.04,154492,1
Loc_2797,India,Nature,Low,96565,3.01,122919,0
Loc_2798,France,Adventure,Low,145175,3.33,216148,1
Loc_2799,Australia,Beach,Low,127478,3.15,114734,1
Loc_2800,USA,Nature,Mid,107147,2.75,95275,0
Loc_2801,France,Nature,Mid,167435,4.58,163547,1
Loc_2802,Italy,Beach,High,139767,4.34,168275,0
Loc_2803,Italy,Historical,Low,124390,4.86,172470,0
Loc_2804,India,Historical,Mid,143426,4.04,119140,1
Loc_2805,India,Adventure,Low,99425,2.53,145992,0
Loc_2806,Australia,Historical,High,112676,3.09,109718,0
Loc_2807,India,Adventure,High,124850,2.55,118878,1
Loc_2808,USA,Adventure,Mid,129827,3.02,178388,1
Loc_2809,Australia,Nature,Low,150815,4.49,224749,1
Loc_2810,France,Cultural,Mid,102521,2.72,146415,0
Loc_2811,Japan,Adventure,High,111218,2.63,91528,0
Loc_2812,Australia,Nature,High,156121,3.67,187267,1
Loc_2813,USA,Cultural,High,145349,3.98,158310,1
Loc_2814,Japan,Urban,Low,142367,4.23,168174,1
Loc_2815,Australia,Adventure,Low,136415,4.0,203036,1
Loc_2816,Japan,Cultural,High,136639,3.16,149321,1
Loc_2817,Japan,Nature,Low,132116,2.92,181137,1
Loc_2818,Australia,Historical,High,163445,4.72,207139,1
Loc_2819,India,Cultural,Low,103092,3.37,139903,0
Loc_2820,Japan,Beach,Mid,157721,4.81,133919,1
Loc_2821,Australia,Adventure,Mid,149704,4.65,195977,1
Loc_2822,Australia,Nature,Mid,127951,3.1,153164,1
Loc_2823,France,Urban,Low,111624,4.04,90496,0
Loc_2824,India,Nature,Low,146534,4.53,168245,1
Loc_2825,France,Beach,High,160854,4.29,194191,1
Loc_2826,Italy,Adventure,High,153899,3.9,129457,1
Loc_2827,France,Historical,Mid,128044,4.19,137854,0
Loc_2828,Japan,Beach,High,124323,3.93,153350,0
Loc_2829,Italy,Adventure,Mid,145029,3.82,214058,1
Loc_2830,Australia,Historical,Low,128940,3.43,177364,1
Loc_2831,Australia,Nature,Mid,122248,3.49,145995,0
Loc_2832,Japan,Historical,Mid,98430,2.87,132525,0
Loc_2833,USA,Nature,Low,113279,4.42,130423,0
Loc_2834,Japan,Adventure,Mid,158805,4.57,210887,1
Loc_2835,Italy,Adventure,High,160483,4.66,179982,1
Loc_2836,Australia,Urban,Mid,138848,2.93,131619,1
Loc_2837,Japan,Historical,High,118615,3.18,103369,0
Loc_2838,Australia,Beach,Mid,152158,4.51,168204,1
Loc_2839,Italy,Nature,Mid,131802,2.54,173633,1
Loc_2840,Australia,Beach,Mid,103734,3.06,83210,0
Loc_2841,USA,Nature,Low,153208,5.0,195743,1
Loc_2842,Japan,Urban,Mid,158217,4.73,138890,1
Loc_2843,Italy,Adventure,Mid,127096,3.97,129640,0
Loc_2844,Italy,Historical,Mid,125012,4.06,177975,0
Loc_2845,Italy,Cultural,High,111541,2.9,159677,0
Loc_2846,Australia,Historical,Low,96969,2.92,134060,0
Loc_2847,Italy,Adventure,Low,121700,4.31,128835,0
Loc_2848,Japan,Historical,Low,128636,3.39,142295,1
Loc_2849,Australia,Cultural,High,165121,4.6,135716,1
Loc_2850,India,Adventure,Low,133411,3.53,168482,1
Loc_2851,France,Adventure,High,121852,3.62,104739,0
Loc_2852,Italy,Nature,High,164440,4.19,167330,1
Loc_2853,Australia,Beach,Low,129722,2.83,132306,1
Loc_2854,India,Adventure,High,150609,3.66,174028,1
Loc_2855,Japan,Adventure,High,131059,2.85,142945,1
Loc_2856,USA,Historical,Low,149667,4.87,219097,1
Loc_2857,Italy,Beach,High,133628,3.45,182899,1
Loc_2858,India,Adventure,Mid,154394,4.89,229684,1
Loc_2859,India,Urban,Mid,107270,2.85,127785,0
Loc_2860,USA,Historical,Low,96926,2.95,127301,0
Loc_2861,India,Historical,Mid,147707,4.16,127975,1
Loc_2862,India,Adventure,Mid,148523,3.55,219925,1
Loc_2863,France,Urban,Low,108199,3.62,156937,0
Loc_2864,Japan,Urban,High,137085,4.46,192763,0
Loc_2865,USA,Historical,Low,145342,3.91,166863,1
Loc_2866,Italy,Adventure,Mid,147194,4.05,190365,1
Loc_2867,France,Cultural,High,120477,3.38,104253,0
Loc_2868,Italy,Historical,Low,114606,3.9,128601,0
Loc_2869,France,Nature,Mid,138323,2.96,186686,1
Loc_2870,Australia,Historical,Low,117601,2.76,122886,1
Loc_2871,India,Nature,Mid,127332,4.61,131913,0
Loc_2872,USA,Nature,High,158740,4.35,224880,1
Loc_2873,France,Beach,Low,141797,4.16,130842,1
Loc_2874,India,Nature,Mid,134829,3.46,194000,1
Loc_2875,France,Cultural,High,113298,2.69,168702,0
Loc_2876,Japan,Historical,High,134469,2.9,125822,1
Loc_2877,USA,Adventure,Low,147983,4.31,210984,1
Loc_2878,Japan,Nature,High,139954,4.47,172272,0
Loc_2879,Italy,Beach,Mid,127637,3.98,152621,0
Loc_2880,Japan,Urban,Low,126414,4.74,128789,0
Loc_2881,India,Adventure,Mid,131866,4.92,196989,0
Loc_2882,Italy,Nature,High,136553,4.13,132371,0
Loc_2883,Italy,Urban,Low,113017,2.71,129922,1
Loc_2884,Italy,Cultural,Low,122229,2.54,105198,1
Loc_2885,USA,Historical,Mid,115561,3.46,120214,0
Loc_2886,Italy,Urban,High,155334,4.28,155329,1
Loc_2887,Australia,Nature,High,162515,4.72,141004,1
Loc_2888,Australia,Nature,Low,124283,3.0,166855,1
Loc_2889,Australia,Adventure,Mid,164488,4.71,234074,1
Loc_2890,Japan,Beach,High,128795,4.24,145666,0
Loc_2891,Australia,Urban,High,139016,3.85,160448,1
Loc_2892,Australia,Adventure,High,136627,2.64,183812,1
Loc_2893,Italy,Urban,Low,124805,2.98,102600,1
Loc_2894,Australia,Beach,High,162243,4.61,209544,1
Loc_2895,Australia,Historical,High,127928,2.83,142102,1
Loc_2896,USA,Beach,High,133860,2.57,107539,1
Loc_2897,France,Cultural,Low,97348,3.07,119265,0
Loc_2898,USA,Historical,Mid,142185,3.94,204541,1
Loc_2899,USA,Nature,Low,144548,4.18,196183,1
Loc_2900,Japan,Adventure,Mid,126687,2.97,132927,1
Loc_2901,France,Cultural,Mid,144042,3.87,212376,1
Loc_2902,India,Historical,Low,86252,2.78,99057,0
Loc_2903,Italy,Historical,High,118638,3.3,163912,0
Loc_2904,Australia,Historical,Mid,99434,2.97,126387,0
Loc_2905,Italy,Historical,Mid,131835,2.6,138582,1
Loc_2906,Japan,Historical,High,162188,4.45,166168,1
Loc_2907,India,Historical,Low,98638,3.53,142759,0
Loc_2908,France,Historical,Low,115413,2.73,137740,1
Loc_2909,USA,Nature,Mid,155221,4.34,195128,1
Loc_2910,Italy,Nature,Mid,138991,3.49,119083,1
Loc_2911,France,Cultural,High,116771,2.7,174551,0
Loc_2912,Japan,Historical,High,134156,2.51,140300,1
Loc_2913,USA,Beach,Mid,163351,4.9,235576,1
Loc_2914,Japan,Nature,High,148398,2.8,204429,1
Loc_2915,USA,Nature,Mid,101567,3.04,127533,0
Loc_2916,USA,Urban,Mid,122382,3.46,167090,0
Loc_2917,Italy,Adventure,Mid,159050,4.86,204626,1
Loc_2918,Japan,Cultural,Low,119901,2.59,129253,1
Loc_2919,France,Beach,Mid,141621,3.55,123532,1
Loc_2920,France,Beach,Mid,135266,4.37,186362,0
Loc_2921,Italy,Adventure,Mid,125220,4.31,121054,0
Loc_2922,India,Beach,Mid,157954,4.91,179679,1
Loc_2923,USA,Beach,Mid,146705,3.99,164360,1
Loc_2924,USA,Adventure,Mid,154374,4.05,190837,1
Loc_2925,France,Cultural,Mid,129950,4.85,125300,0
Loc_2926,France,Beach,Mid,132348,3.23,195577,1
Loc_2927,India,Adventure,High,140927,4.54,116301,0
Loc_2928,Japan,Cultural,High,124645,3.94,155694,0
Loc_2929,Australia,Beach,High,122531,2.69,99241,1
Loc_2930,India,Beach,Mid,110495,2.73,97952,0
Loc_2931,Japan,Urban,Mid,150163,4.38,139941,1
Loc_2932,Japan,Historical,High,112822,2.8,151793,0
Loc_2933,Italy,Nature,Mid,143141,4.82,127028,0
Loc_2934,Italy,Urban,Mid,136189,4.81,132319,0
Loc_2935,Japan,Historical,Mid,161819,4.65,182449,1
Loc_2936,Australia,Beach,High,172190,4.5,209596,1
Loc_2937,Japan,Nature,Mid,136370,2.78,128099,1
Loc_2938,Japan,Adventure,Mid,152120,4.51,191051,1
Loc_2939,India,Cultural,High,135076,4.32,189273,0
Loc_2940,Italy,Nature,High,136938,2.72,197873,1
Loc_2941,India,Nature,Mid,132843,2.7,198835,1
Loc_2942,Italy,Urban,Mid,128922,3.81,110205,0
Loc_2943,USA,Beach,Low,120331,4.42,140464,0
Loc_2944,Australia,Cultural,High,147704,3.87,151847,1
Loc_2945,USA,Urban,High,128387,2.71,120527,1
Loc_2946,France,Cultural,Mid,138368,4.95,131238,0
Loc_2947,Italy,Cultural,High,119241,3.52,168971,0
Loc_2948,Italy,Cultural,Low,139069,3.63,188934,1
Loc_2949,Japan,Nature,Mid,128052,4.46,166822,0
Loc_2950,France,Historical,Low,129182,2.81,129761,1
Loc_2951,USA,Nature,Low,130533,3.6,186852,1
Loc_2952,USA,Nature,Low,108741,3.9,91645,0
Loc_2953,India,Beach,Mid,132286,4.55,149852,0
Loc_2954,USA,Adventure,Mid,140375,3.94,195989,1
Loc_2955,India,Historical,Low,95249,2.95,130340,0
Loc_2956,India,Nature,High,156404,4.76,134436,1
Loc_2957,India,Urban,High,123585,3.79,171832,0
Loc_2958,USA,Cultural,High,153915,3.9,215090,1
Loc_2959,Italy,Urban,Mid,127680,4.48,168118,0
Loc_2960,Japan,Adventure,Mid,139824,3.89,154251,1
Loc_2961,Japan,Nature,Mid,163942,4.63,231716,1
Loc_2962,India,Urban,High,105164,2.64,157460,0
Loc_2963,Italy,Beach,Low,108463,3.76,135898,0
Loc_2964,France,Adventure,Mid,131379,4.35,147290,0
Loc_2965,USA,Beach,Mid,157304,4.89,129835,1
Loc_2966,USA,Cultural,Low,124445,3.36,105822,1
Loc_2967,Japan,Cultural,High,139856,4.06,152737,0
Loc_2968,India,Urban,High,130578,4.22,127601,0
Loc_2969,Italy,Historical,High,118212,3.55,117789,0
Loc_2970,Italy,Adventure,Low,148402,4.64,200880,1
Loc_2971,USA,Historical,Mid,130242,4.76,112770,0
Loc_2972,Italy,Adventure,High,133402,3.98,147793,0
Loc_2973,Italy,Historical,High,142991,3.83,152992,1
Loc_2974,USA,Cultural,Low,152657,4.91,196234,1
Loc_2975,Italy,Nature,Mid,141745,3.9,148203,1
Loc_2976,Italy,Beach,Mid,106766,3.03,158961,0
Loc_2977,Japan,Cultural,High,143361,4.41,143073,0
Loc_2978,USA,Nature,High,133374,4.31,167297,0
Loc_2979,India,Historical,High,109574,3.34,145563,0
Loc_2980,India,Cultural,Low,147689,4.11,120033,1
Loc_2981,Australia,Cultural,Low,126206,4.47,101142,0
Loc_2982,Japan,Urban,Low,139016,3.85,192836,1
Loc_2983,USA,Urban,Low,144471,4.2,156686,1
Loc_2984,Japan,Historical,Mid,126441,4.8,178495,0
Loc_2985,Australia,Urban,High,159095,4.69,214962,1
Loc_2986,India,Beach,Mid,134390,2.51,113396,1
Loc_2987,USA,Historical,Mid,156402,4.61,223829,1
Loc_2988,Australia,Adventure,Mid,159187,4.86,135716,1
Loc_2989,USA,Nature,Mid,127524,2.98,173145,1
Loc_2990,Japan,Urban,Low,120773,2.78,164970,1
Loc_2991,USA,Beach,Low,87185,2.51,93699,0
Loc_2992,USA,Beach,Low,152100,4.8,140409,1
Loc_2993,Italy,Beach,Low,143425,4.25,206844,1
Loc_2994,India,Adventure,Mid,164123,4.53,179058,1
Loc_2995,Australia,Cultural,High,152033,4.66,192449,0
Loc_2996,France,Nature,Low,118388,3.8,169960,0
Loc_2997,Japan,Historical,Mid,115091,4.08,135062,0
Loc_2998,Italy,Urban,Low,139013,4.61,182220,1
Loc_2999,USA,Nature,High,146928,3.26,207524,1
Loc_3000,France,Adventure,High,156198,3.8,141395,1
Loc_3001,Australia,Cultural,High,150290,4.11,169997,1
Loc_3002,USA,Beach,Mid,137781,4.89,179563,0
Loc_3003,Australia,Historical,Mid,147221,3.5,196878,1
Loc_3004,France,Cultural,High,135221,4.96,163860,0
Loc_3005,Australia,Urban,High,160950,4.16,199782,1
Loc_3006,Japan,Urban,Mid,134178,4.87,194314,0
Loc_3007,Australia,Adventure,Mid,135600,4.73,155801,0
Loc_3008,Japan,Historical,Low,117600,4.43,174586,0
Loc_3009,USA,Beach,Mid,125064,3.72,142078,0
Loc_3010,Australia,Adventure,Low,120827,2.56,113047,1
Loc_3011,India,Cultural,High,141002,2.9,136673,1
Loc_3012,USA,Adventure,Mid,141427,3.79,194502,1
Loc_3013,France,Nature,Low,129088,3.07,108908,1
Loc_3014,Italy,Nature,Mid,166620,4.61,218568,1
Loc_3015,India,Adventure,Mid,152005,4.4,176014,1
Loc_3016,France,Adventure,Low,117734,4.21,119660,0
Loc_3017,India,Cultural,Low,117138,2.66,98226,1
Loc_3018,India,Adventure,High,135300,2.73,163827,1
Loc_3019,Japan,Adventure,High,127023,2.87,101786,1
Loc_3020,Australia,Historical,Low,130258,3.26,135553,1
Loc_3021,India,Cultural,Low,134917,3.81,134129,1
Loc_3022,Japan,Nature,High,159501,4.24,200075,1
Loc_3023,Italy,Adventure,Low,121609,4.74,107522,0
Loc_3024,India,Historical,High,146863,3.82,159497,1
Loc_3025,Italy,Historical,Mid,108787,3.76,135193,0
Loc_3026,USA,Beach,High,127849,2.74,159438,1
Loc_3027,India,Cultural,Mid,137439,3.53,200570,1
Loc_3028,India,Nature,Mid,101837,2.59,133614,0
Loc_3029,France,Historical,Low,127610,3.17,173349,1
Loc_3030,Australia,Adventure,Low,133841,4.72,198488,0
Loc_3031,USA,Urban,Mid,129764,4.25,107085,0
Loc_3032,India,Adventure,Low,125397,2.63,185497,1
Loc_3033,USA,Nature,Mid,151483,4.11,151949,1
Loc_3034,USA,Beach,High,164436,4.28,204774,1
Loc_3035,Japan,Nature,Low,141871,4.32,196151,1
Loc_3036,Australia,Historical,Mid,126890,4.45,105932,0
Loc_3037,India,Beach,Mid,123843,3.23,112836,0
Loc_3038,France,Urban,Mid,118132,3.88,100470,0
Loc_3039,Italy,Adventure,Low,155906,4.53,145388,1
Loc_3040,India,Historical,Low,120308,4.19,149838,0
Loc_3041,Japan,Cultural,Mid,126436,3.04,183474,1
Loc_3042,USA,Beach,High,162401,4.56,148575,1
Loc_3043,India,Adventure,Mid,108101,3.23,154411,0
Loc_3044,France,Cultural,Mid,153103,4.16,225355,1
Loc_3045,Italy,Cultural,Mid,117970,2.58,168194,1
Loc_3046,Japan,Urban,High,139331,3.28,129928,1
Loc_3047,Australia,Historical,High,136464,4.61,144803,0
Loc_3048,India,Cultural,Low,117231,4.06,142754,0
Loc_3049,India,Beach,High,124197,3.33,158555,0
Loc_3050,India,Cultural,High,168394,4.91,135954,1
Loc_3051,India,Adventure,Mid,122043,4.25,178070,0
Loc_3052,USA,Nature,High,112551,2.84,162483,0
Loc_3053,India,Beach,Mid,117984,3.53,114145,0
Loc_3054,Australia,Nature,High,128490,4.25,184536,0
Loc_3055,USA,Adventure,High,123713,3.27,173813,0
Loc_3056,Japan,Nature,Mid,127500,4.12,137583,0
Loc_3057,Japan,Adventure,Low,112690,3.95,96606,0
Loc_3058,India,Urban,High,160324,4.05,164980,1
Loc_3059,USA,Beach,Mid,112036,2.7,133881,0
Loc_3060,USA,Historical,Mid,127318,4.62,104744,0
Loc_3061,USA,Cultural,Mid,99118,2.59,81387,0
Loc_3062,Japan,Nature,Low,112575,3.82,128408,0
Loc_3063,Japan,Adventure,Low,127673,2.84,117769,1
Loc_3064,Italy,Historical,Mid,96817,2.75,133381,0
Loc_3065,Japan,Beach,Low,126715,3.11,128664,1
Loc_3066,Australia,Beach,High,166625,4.51,172712,1
Loc_3067,Australia,Cultural,Mid,146436,3.71,168596,1
Loc_3068,France,Nature,Low,113176,3.34,98825,0
Loc_3069,India,Beach,High,148280,3.42,198787,1
Loc_3070,India,Nature,Low,101947,3.5,96805,0
Loc_3071,Japan,Adventure,Mid,150915,3.88,171961,1
Loc_3072,USA,Nature,Mid,104973,3.03,103698,0
Loc_3073,India,Historical,High,137081,3.08,159274,1
Loc_3074,Australia,Urban,High,164956,4.03,244621,1
Loc_3075,Japan,Adventure,High,155012,4.63,163201,1
Loc_3076,Australia,Historical,High,138153,3.45,149357,1
Loc_3077,Italy,Adventure,Low,104515,3.15,144660,0
Loc_3078,France,Beach,Mid,160599,4.61,220870,1
Loc_3079,France,Urban,Mid,141855,3.97,181836,1
Loc_3080,Italy,Nature,High,133982,3.45,158812,0
Loc_3081,Japan,Urban,Mid,140365,3.55,141277,1
Loc_3082,India,Historical,Mid,135296,3.01,138814,1
Loc_3083,Japan,Urban,High,150088,3.62,159009,1
Loc_3084,Japan,Historical,Low,134943,3.5,138424,1
Loc_3085,Australia,Cultural,Mid,138214,4.77,171861,0
Loc_3086,France,Historical,High,115245,3.09,98178,0
Loc_3087,Italy,Beach,Mid,164471,4.53,207254,1
Loc_3088,France,Cultural,High,160202,4.86,132349,1
Loc_3089,USA,Nature,Mid,110320,3.09,136758,0
Loc_3090,France,Urban,Low,127669,4.96,130765,0
Loc_3091,Japan,Nature,Mid,151475,3.91,164026,1
Loc_3092,Italy,Beach,High,132928,4.04,125596,0
Loc_3093,Australia,Urban,Low,94212,2.97,110438,0
Loc_3094,Italy,Historical,High,151856,4.02,175182,1
Loc_3095,India,Historical,Mid,164047,4.95,152540,1
Loc_3096,USA,Adventure,Mid,136075,2.99,182892,1
Loc_3097,USA,Cultural,High,122431,3.95,147203,0
Loc_3098,USA,Adventure,High,119929,3.48,157984,0
Loc_3099,Japan,Cultural,Low,106553,3.69,88693,0
Loc_3100,India,Cultural,High,146350,3.83,191381,1
Loc_3101,USA,Nature,Low,96818,3.24,95010,0
Loc_3102,India,Urban,Mid,157639,4.46,214162,1
Loc_3103,France,Urban,High,124091,4.19,146634,0
Loc_3104,USA,Urban,High,127541,3.99,185270,0
Loc_3105,France,Urban,Mid,143599,3.87,121642,1
Loc_3106,India,Cultural,Low,86931,2.85,129877,0
Loc_3107,Italy,Urban,High,132844,2.59,138737,1
Loc_3108,Italy,Urban,Mid,123086,3.88,124530,0
Loc_3109,Italy,Urban,Mid,111358,3.56,115477,0
Loc_3110,Australia,Nature,Mid,118380,2.57,137918,1
Loc_3111,France,Cultural,Low,120660,2.71,116905,1
Loc_3112,Japan,Cultural,High,138493,3.06,122727,1
Loc_3113,Italy,Urban,Mid,125741,3.84,155162,0
Loc_3114,Australia,Historical,Mid,159984,4.8,154682,1
Loc_3115,Japan,Adventure,Mid,135510,2.88,144588,1
Loc_3116,Italy,Urban,Mid,131548,2.73,129715,1
Loc_3117,France,Beach,Mid,117582,2.54,110688,1
Loc_3118,France,Adventure,Low,118044,2.65,106234,1
Loc_3119,USA,Nature,Mid,152417,4.68,220895,1
Loc_3120,France,Historical,Low,109437,3.75,139750,0
Loc_3121,France,Nature,Low,132669,3.68,176975,1
Loc_3122,USA,Historical,Mid,127367,3.92,127499,0
Loc_3123,Italy,Beach,Low,99389,2.65,103275,0
Loc_3124,France,Beach,Low,132617,3.36,194643,1
Loc_3125,France,Nature,High,145092,4.64,172182,0
Loc_3126,Japan,Historical,Low,120891,3.23,162140,1
Loc_3127,India,Nature,Mid,118633,3.75,105745,0
Loc_3128,France,Cultural,Low,100504,3.56,149561,0
Loc_3129,India,Historical,Mid,103944,2.79,154551,0
Loc_3130,Italy,Nature,Mid,118331,3.45,117657,0
Loc_3131,USA,Historical,High,110551,3.0,165150,0
Loc_3132,Italy,Urban,Low,148898,4.11,139251,1
Loc_3133,Japan,Nature,High,114539,3.0,111980,0
Loc_3134,France,Historical,Low,129433,3.4,154350,1
Loc_3135,Italy,Cultural,Low,125197,5.0,111420,0
Loc_3136,Australia,Beach,Mid,142457,3.49,204422,1
Loc_3137,USA,Historical,High,164424,4.22,155354,1
Loc_3138,India,Urban,High,138675,2.91,191150,1
Loc_3139,Australia,Cultural,Low,116041,4.19,149903,0
Loc_3140,Italy,Historical,Mid,145266,3.91,164298,1
Loc_3141,Japan,Historical,High,118952,3.35,135939,0
Loc_3142,France,Beach,Low,152481,3.83,165529,1
Loc_3143,France,Cultural,Low,97080,2.77,108957,0
Loc_3144,Australia,Beach,Low,143049,4.55,206209,1
Loc_3145,Japan,Nature,Low,136947,3.56,109568,1
Loc_3146,Japan,Beach,Mid,119499,3.43,116566,0
Loc_3147,Australia,Nature,Low,160212,4.58,232227,1
Loc_3148,India,Urban,Low,134832,3.92,195743,1
Loc_3149,Australia,Adventure,High,148990,3.4,150036,1
Loc_3150,France,Beach,Low,124867,2.52,176174,1
Loc_3151,India,Urban,Low,110042,3.69,134808,0
Loc_3152,India,Beach,Mid,159423,4.54,181496,1
Loc_3153,Australia,Beach,Low,143012,4.41,183569,1
Loc_3154,Italy,Cultural,High,143089,3.74,213058,1
Loc_3155,USA,Cultural,Mid,132558,4.57,194466,0
Loc_3156,USA,Beach,High,122460,3.32,163412,0
Loc_3157,Italy,Beach,Mid,138482,3.39,134355,1
Loc_3158,India,Urban,Low,126128,4.58,184102,0
Loc_3159,Italy,Adventure,High,176840,4.92,189450,1
Loc_3160,USA,Historical,Low,138264,4.31,172951,1
Loc_3161,Italy,Nature,Mid,155366,4.75,155464,1
Loc_3162,France,Beach,High,133288,2.87,192909,1
Loc_3163,Italy,Beach,Mid,160637,4.45,224538,1
Loc_3164,India,Nature,Mid,134119,3.54,117956,1
Loc_3165,India,Cultural,Low,120961,2.86,136865,1
Loc_3166,India,Beach,Low,120934,2.98,134326,1
Loc_3167,Australia,Historical,High,166926,4.81,159966,1
Loc_3168,Australia,Cultural,Mid,138893,4.82,168472,0
Loc_3169,India,Beach,High,152098,3.74,169789,1
Loc_3170,Japan,Cultural,Low,118263,2.58,97935,1
Loc_3171,France,Adventure,High,163675,4.36,244104,1
Loc_3172,Australia,Nature,Low,109681,3.56,121295,0
Loc_3173,Italy,Adventure,Mid,136123,4.8,113600,0
Loc_3174,Italy,Historical,High,136459,4.23,111298,0
Loc_3175,France,Adventure,High,150231,3.85,165962,1
Loc_3176,Italy,Historical,Low,124467,3.17,159916,1
Loc_3177,USA,Beach,High,135611,2.65,161596,1
Loc_3178,Italy,Cultural,Low,119398,4.51,174078,0
Loc_3179,USA,Adventure,High,158099,3.96,132205,1
Loc_3180,France,Nature,High,126593,3.31,156726,0
Loc_3181,Japan,Historical,High,134630,2.81,164572,1
Loc_3182,USA,Beach,High,124694,3.58,185801,0
Loc_3183,Italy,Nature,Mid,130790,2.6,147157,1
Loc_3184,Italy,Urban,Low,128335,4.93,145512,0
Loc_3185,USA,Historical,Mid,143263,3.9,146817,1
Loc_3186,Italy,Beach,Low,158824,4.59,129668,1
Loc_3187,Japan,Urban,Mid,159173,4.77,216233,1
Loc_3188,Japan,Urban,Mid,108737,3.25,141007,0
Loc_3189,France,Adventure,Mid,134068,3.26,151447,1
Loc_3190,India,Nature,Low,144712,3.57,151317,1
Loc_3191,Japan,Cultural,Low,126006,3.69,171956,1
Loc_3192,USA,Nature,Mid,111923,2.83,154946,0
Loc_3193,Italy,Cultural,High,137257,2.89,203448,1
Loc_3194,India,Nature,Low,144377,3.97,194800,1
Loc_3195,USA,Cultural,Mid,99557,3.03,110967,0
Loc_3196,India,Adventure,High,132105,2.88,124404,1
Loc_3197,India,Urban,Mid,134780,2.94,167508,1
Loc_3198,India,Nature,Mid,140274,3.34,165709,1
Loc_3199,Japan,Adventure,Low,149100,4.22,138712,1
Loc_3200,Italy,Urban,High,129160,3.7,123665,0
Loc_3201,India,Beach,High,153814,4.31,185246,1
Loc_3202,India,Urban,Low,112000,2.64,109664,1
Loc_3203,France,Beach,Mid,137708,3.02,121044,1
Loc_3204,Italy,Cultural,High,136210,3.18,133261,1
Loc_3205,Japan,Beach,High,172673,4.78,192210,1
Loc_3206,Italy,Nature,Mid,105062,3.18,138440,0
Loc_3207,Australia,Adventure,Mid,133573,3.73,151165,1
Loc_3208,Japan,Historical,Mid,128915,4.69,179264,0
Loc_3209,Australia,Urban,Low,133811,3.35,174278,1
Loc_3210,India,Nature,Low,137999,4.39,187232,1
Loc_3211,Italy,Cultural,High,114748,3.12,124851,0
Loc_3212,Japan,Historical,High,128658,4.42,178074,0
Loc_3213,Italy,Cultural,Mid,126342,2.5,121619,1
Loc_3214,USA,Beach,High,143843,4.79,159256,0
Loc_3215,Italy,Historical,High,116770,3.27,158707,0
Loc_3216,France,Historical,Low,118022,4.86,144558,0
Loc_3217,France,Nature,High,133497,4.03,165911,0
Loc_3218,Japan,Nature,High,163030,4.89,212026,1
Loc_3219,France,Beach,Mid,143840,3.32,210565,1
Loc_3220,Japan,Nature,High,141432,3.21,121170,1
Loc_3221,India,Cultural,Low,102460,3.58,148977,0
Loc_3222,Japan,Nature,Mid,158146,4.76,129551,1
Loc_3223,Italy,Historical,High,144035,4.93,141519,0
Loc_3224,Australia,Historical,High,116712,3.56,155868,0
Loc_3225,Italy,Adventure,Mid,141665,3.31,142470,1
Loc_3226,USA,Adventure,Mid,154451,4.87,144889,1
Loc_3227,India,Urban,Low,118619,4.61,135014,0
Loc_3228,France,Cultural,Low,123118,2.99,122927,1
Loc_3229,Australia,Beach,Low,91816,2.92,81550,0
Loc_3230,France,Nature,Mid,143086,3.41,119559,1
Loc_3231,India,Historical,Mid,151489,3.71,172647,1
Loc_3232,Italy,Cultural,Low,104678,3.54,124592,0
Loc_3233,Japan,Beach,High,143940,3.16,168493,1
Loc_3234,Australia,Adventure,Mid,125681,3.75,135029,0
Loc_3235,USA,Cultural,High,156842,3.83,197787,1
Loc_3236,Italy,Urban,Mid,115711,3.85,124927,0
Loc_3237,Italy,Urban,Mid,157293,4.9,187267,1
Loc_3238,Japan,Beach,High,155282,4.2,162086,1
